DocId,Tweet,Processed,Score
2918,If Mitt Romney becomes the 44th President of The United States --  im moving to Canada. He is such a lying douchebag.,if mitt romney becomes the 44th president of the united states im moving to canada he is such a lying douchebag,16.328917
2919,Mitt Romney --  in the famous words of Eve --  I don't even know you and I have you.,mitt romney in the famous words of eve i don't even know you and i have you,7.425357999999999
2921,Gov. Romney is talking to me right now...Can you help me. Great opening for Mitt #Debate2012,gov romney is talking to me right nowcan you help me great opening for mitt #debate2012,17.210835
2922,@Last_Kingz16: Mitt Romney tryna send all the black people back to the hood.TRIPPIN,mitt romney tryna send all the black people back to the hoodtrippin,12.909364
2923,The $5 trillion tax cut figure Obama threw out refers to Romney's plan to cut taxes 20% on everyone --  including wealthy. #debates,the trillion tax cut figure obama threw out refers to romney's plan to cut taxes on everyone including wealthy #debates,40.397968
2924,Obama: I think we've got to invest in education and training... develop new sources of energy... fix our tax code #debates #denverdebate,obama i think we've got to invest in education and training develop new sources of energy fix our tax code #debates #denverdebate,42.67216
2925,Obama For President !!! Mitt Romney will do nothing for this country . Hes a businessmen  --  he doesnt know crap about anything else,obama for president mitt romney will do nothing for this country hes a businessmen he doesnt know crap about anything else,22.938502000000003
2928,The question tonight isn't who's going to win this debate --  but how dumb is mitt romney going to make himself look tonight.,the question tonight isn't who's going to win this debate but how dumb is mitt romney going to make himself look tonight,36.417172
2929,Mitt Romney just pissed me off already --  it's only been 7 minutes.,mitt romney just pissed me off already it's only been minutes,13.760641000000001
2930,If Mitt Romney wins and cuts financial aid for college students --  I'll be right at ICDC. No joke.,if mitt romney wins and cuts financial aid for college students i'll be right at icdc no joke,15.790224
2931,Mitt Romney is not looking as tab tonight! Must have taken off his bronzer! #debate #talkpoverty,mitt romney is not looking as tab tonight must have taken off his bronzer #debate #talkpoverty,13.243497999999999
2934,I think Obama is still gonna win the election..I don't really care who wins..nothing is being fixed no matter who's president..,i think obama is still gonna win the electioni don't really care who winsnothing is being fixed no matter who's president,21.505162
2937,Lol>RT @sheeduhh: haha !  RT @YourFavoriteZoe: Obama shook Mitt Romney's hand and said Fuck boy --  its over #Obama2012,lolrt haha rt obama shook mitt romney's hand and said fuck boy its over #obama2012,17.733681999999998
2940,I understand that President Obama says that we should invest in education and develop energy sources in America but HOW will this get done?,i understand that president obama says that we should invest in education and develop energy sources in america but how will this get done,40.522848999999994
2941,Uhh... Jay Pharaoh --  uh --  does such an --  uhhh --  accurate impression --  uhhh --  of Obama. Mitt Romney does a fair impression of a corpse in a casket.,uhh jay pharaoh uh does such an uhhh accurate impression uhhh of obama mitt romney does a fair impression of a corpse in a casket,10.113185
2944,Mitt energy independent --  open up trade --  make sure ppl have skills 2 succeed/best skools --  balanced budget --  champion small biz #denverdebate,mitt energy independent open up trade make sure ppl have skills succeedbest skools balanced budget champion small biz #denverdebate,41.581537000000004
2947,FACT: If Romneys $5 trillion tax cuts were paid for as promised --  30 million Americans with small businesses could see a tax hike. #Debates,fact if romneys trillion tax cuts were paid for as promised million americans with small businesses could see a tax hike #debates,44.536661
2948,dont like Mitt Romney but i have to admit that hes impressing me with his opening right now,dont like mitt romney but i have to admit that hes impressing me with his opening right now,26.233151000000003
2951,stop with the #teamobama #teamromney pretty sure this is a lot greater than twilight,stop with the #teamobama #teamromney pretty sure this is a lot greater than twilight,10.928361
2953,RT @BeStrngBrittana: when Mitt Romney walked out on stage..all I saw..was an actually butthole. #obamaromneydebate #obama,when mitt romney walked out on stageall i sawwas an actually butthole #obamaromneydebate #obama,2.8136200000000002
2954,Romney won the handshake. Strong grip. RT @JRubinBlogger: My 10 year old says the handshake is BS #debates,romney won the handshake strong grip rt my year old says the handshake is bs #debates,21.4733
2955,The only jobs #MittRomney is going to create is on Comedy Central. OOOOHHH.,the only jobs #mittromney is going to create is on comedy central oooohhh,16.349241
2956,I don't know shit about politics but Obama plays basketball.. And Romney is white. #obama,i don't know shit about politics but obama plays basketball and romney is white #obama,13.312091
2957,So Obama can start off totally off topic and no one sees he's trying to pull a fast one on America? #debates,so obama can start off totally off topic and no one sees he's trying to pull a fast one on america #debates,24.113895
2959,Is it just me or is PO starting to sound like his SNL counterpart? #debates,is it just me or is po starting to sound like his snl counterpart #debates,31.725323000000003
2960,Lmao. .when they call Obama Mr.president in his head --  I bet he thinkin Damn right. Lmfao.,lmao when they call obama mrpresident in his head i bet he thinkin damn right lmfao,12.534377000000001
2961,Mitt Romney isn't going to when the election. There's way more Obama supporters.,mitt romney isn't going to when the election there's way more obama supporters,8.438445
2962,Obama completely side-stepped that question. He was all --  I'm just gonna stick to my talking points lol #debates,obama completely sidestepped that question he was all i'm just gonna stick to my talking points lol #debates,29.120454000000002
2965,I hate mitt romney. Uglass. That's why he's not gonna be president.,i hate mitt romney uglass that's why he's not gonna be president,13.501581999999999
2966,DId Obama compete in Forensics because his hand gestures are amazing #PresidentialDebate,did obama compete in forensics because his hand gestures are amazing #presidentialdebate,4.948214
2968,#DenverDebate #CNNdebate @BarackObama: Invest in more solar companies (if they donate to my campaign) then watch them promptly go bankrupt.,#denverdebate #cnndebate invest in more solar companies if they donate to my campaign then watch them promptly go bankrupt,19.205788
2969,After the 1st question --  seems like neither #Obama or #Romney will answer the flipping questions.,after the 1st question seems like neither #obama or #romney will answer the flipping questions,23.093349999999997
2970,Mitt Romney looks reminds me of a creepy old pedophile. Lolol,mitt romney looks reminds me of a creepy old pedophile lolol,9.992417000000001
2971,It's hard to watch two idiots and know one is gonna win #debates,it's hard to watch two idiots and know one is gonna win #debates,23.698755
2972,I wish everybody on my TL was at the voting age --  including myself. President Obama would have it in the bag --  no contest!,i wish everybody on my tl was at the voting age including myself president obama would have it in the bag no contest,16.906841
2973,ANSWER THE QUESTION ROMNEY......AND DON'T LIE!!! Oh --  too late...he just did... #Obama2012,answer the question romneyand don't lie oh too latehe just did #obama2012,19.409955
2974,I just wanna Blues Ca Do into the TV and slap Mitt Romney!,i just wanna blues ca do into the tv and slap mitt romney,12.679989
2976,say what...my friend on fb just said she finds mitt romney attractive #girlucraycray,say whatmy friend on fb just said she finds mitt romney attractive #girlucraycray,15.123885
2980,Mitt Romney Talking About He Knows Whats Best For The African American Community . TF ? Bitch! --  You Wasn't With Us Picking In The Field !!!,mitt romney talking about he knows whats best for the african american community tf bitch you wasn't with us picking in the field,19.231096000000004
2982,I wish ABC News would quit showing tweets at the bottom of the #debates. I don't care what uninformed internet people think.,i wish abc news would quit showing tweets at the bottom of the #debates i don't care what uninformed internet people think,27.482369
2983,yes Obama --  talk about education. take away my loans! LOL i'm logging off twitter. Cause I'm annoying when it comes to my president.,yes obama talk about education take away my loans lol i'm logging off twitter cause i'm annoying when it comes to my president,31.603698
2985,Really Obama? Starting things off with jokes? This isn't Comedy Central you fucking moron! The real joke is the job you did as President,really obama starting things off with jokes this isn't comedy central you fucking moron the real joke is the job you did as president,27.143597
2986,Since the start of the Dept of Education. We've spent about 18 Trillion. And our education system has gotten worst. #tcot #p2,since the start of the dept of education we've spent about trillion and our education system has gotten worst #tcot #p2,19.386525
2987,Every time Mitt Romney looks uncomfortable --  I'll take a drink and prabobloo ber drunken innnn no tymee..... #debate2012,every time mitt romney looks uncomfortable i'll take a drink and prabobloo ber drunken innnn no tymee #debate2012,17.428014
2988,Ive always said liberals believe in trickle down economics. Glad to hear @mittromney say that. #debates #trickledowngovt,ive always said liberals believe in trickle down economics glad to hear say that #debates #trickledowngovt,25.453428000000002
2989,Yo --  Obama. Mitt Romney is talking about small business --  not education bro. Just saying.,yo obama mitt romney is talking about small business not education bro just saying,33.326892
2991,RT @Crutnacker: Obama should just send out a chair with a note: you'll still lose debating Invisible Obama  #Debates #PresidentialDeba ...,obama should just send out a chair with a note you'll still lose debating invisible obama #debates #presidentialdeba,18.97474
2992,RT @iPrinceSC: DAAAYUM! President Barack Obama is so damn sexy. The way he speaks. The way he walks. His suit. I can't take...,daaayum president barack obama is so damn sexy the way he speaks the way he walks his suit i can't take,25.609776000000004
2993,Watching Obama vs. Romney discussing CREATING JOBS on the #Debates - auto industry --  collapsed financial system --  housing --  work still to do.,watching obama vs romney discussing creating jobs on the #debates auto industry collapsed financial system housing work still to do,29.001078
2995,Maybe it's my HDTV but Romney got some bloodshot eyes. I think he's wasted. #DebateDenver#DenverDebate,maybe it's my hdtv but romney got some bloodshot eyes i think he's wasted #debatedenver#denverdebate,7.526375000000001
2997,I need to go shower but I don't wanna miss any part of the #PresidentialDebate,i need to go shower but i don't wanna miss any part of the #presidentialdebate,12.705431999999998
3000,Mitt Romney just looked at Obama like what the hell is a community college? #debates2012 #debates #debate #debate2012,mitt romney just looked at obama like what the hell is a community college #debates2012 #debates #debate #debate2012,42.383397
3001,Maybe Mittens could move some $ back from swtzld and caymans and start a small business. #debate #Election2012,maybe mittens could move some back from swtzld and caymans and start a small business #debate #election2012,30.790929
3006,Will Mitt Romney rebut with a grander promise to his own wife? #debate,will mitt romney rebut with a grander promise to his own wife #debate,8.429684
3007,Obama comparing the similarities between them both. And not the differences. #classy #Obama2012,obama comparing the similarities between them both and not the differences #classy #obama2012,4.224745
3008,Barack Obama is to The Voice as Mitt Romney is to The X-Factor. Y'all can figure that out.,barack obama is to the voice as mitt romney is to the xfactor y'all can figure that out,8.835523
3013,I can just feel the stupid emanating from Mitt Romney. It just rolls off him in waves.,i can just feel the stupid emanating from mitt romney it just rolls off him in waves,18.655658000000003
3014,President Obama would like to re-issue financial aid in areas where it would rebuild from bottom up.,president obama would like to reissue financial aid in areas where it would rebuild from bottom up,26.666382999999996
3015,It's NOT Where we are at !!!! It's Where we are going !!!!! #Obama,it's not where we are at it's where we are going #obama,3.576472
3016,Romney with jokes!! Ha ha ha.. Stick to the point.. Did #MittRomney help them?,romney with jokes ha ha ha stick to the point did #mittromney help them,17.900546000000002
3018,I'm going to be honest: being one who HATES conflict --  watching the #debates makes me uncomfortable --  sweaty and nervous #election2012,i'm going to be honest being one who hates conflict watching the #debates makes me uncomfortable sweaty and nervous #election2012,26.86214
3019,Presidential debate w/ @Chloe_Clo and the smoothest vodka w/ cran and lime of all time. #Obama,presidential debate w and the smoothest vodka w cran and lime of all time #obama,19.807482999999998
3024,Is it just me --  or has Jim Lehrer aged more than Obama during the last 4 years? #debates #whtapout,is it just me or has jim lehrer aged more than obama during the last years #debates #whtapout,26.157665
3025,What ideas from Republicans has he listened to? Oh --  the ones from Bush like NCLB? #DenverDebate,what ideas from republicans has he listened to oh the ones from bush like nclb #denverdebate,23.12863
3028,Mitt:I'll fix economy by blaming China and other things that conservatives say #debates #shitstorm2012,mitti'll fix economy by blaming china and other things that conservatives say #debates #shitstorm2012,20.95492
3029,If i were in the #PresidentialDebate i would be like are you about that life tho??? and shut both them up lol,if i were in the #presidentialdebate i would be like are you about that life tho and shut both them up lol,21.011546999999997
3030,Major differences? One guy creates jobs. One guy talks about policies that can't create jobs. #denverdebate,major differences one guy creates jobs one guy talks about policies that can't create jobs #denverdebate,35.968652
3031,You are wasting time by talking about your fat people hating wife --  barrack. #presidentialdebate,you are wasting time by talking about your fat people hating wife barrack #presidentialdebate,17.521388
3032,Stream is throttled? A smart way to listen:A Romney Twitter list - http://t.co/JhJM7FzZ  | An Obama list. http://t.co/8zZwL7cU #debates,stream is throttled a smart way to listena romney twitter list an obama list #debates,17.315407999999998
3035,So it seems that #Romney is already looking towards an insulated America.,so it seems that #romney is already looking towards an insulated america,11.807526
3036,If obama isn't the president for the next four more years I don't want to live in America.,if obama isn't the president for the next four more years i don't want to live in america,24.847597
3037,Romney suggests we need: investment in energy --  more trade --  skill/training --  balanced budget and champion small business #DenverDebate,romney suggests we need investment in energy more trade skilltraining balanced budget and champion small business #denverdebate,36.822737000000004
3038,Is small biz growth slowing b/c ppl don't believe in starting up in the USA --  or because financing has been tighter? #PresidentialDebate,is small biz growth slowing bc ppl don't believe in starting up in the usa or because financing has been tighter #presidentialdebate,20.375168999999996
3042,no offense but Mitt Romney really looks like the mayor of whos ville (how the grinch stoled christmas)  tho... lmao,no offense but mitt romney really looks like the mayor of whos ville how the grinch stoled christmas tho lmao,26.383022999999998
3043,It's funny. Romney and Obama actually look like they like each other. We'll see how that changes tonight... #PresidentialDebate,it's funny romney and obama actually look like they like each other we'll see how that changes tonight #presidentialdebate,39.479168
3045,Didn't think I'd say this but #romney is off to an early lead in this debate.  #debatedenver,didn't think i'd say this but #romney is off to an early lead in this debate #debatedenver,14.919761
3046,i fell like if mitt romney becomes president china will blow us tf up,i fell like if mitt romney becomes president china will blow us tf up,33.01619600000001
3050,Just turned the volume up on my tv --  I want to hear every syllable of the lies uttered by @BarackObama #tcot #twcot #DebateDenver,just turned the volume up on my tv i want to hear every syllable of the lies uttered by #tcot #twcot #debatedenver,22.746197000000002
3051,He's weak bc he keeps trying to take low jabs at my president! #PresidentialDebate and yet Barrack is still being professional & respectful,he's weak bc he keeps trying to take low jabs at my president #presidentialdebate and yet barrack is still being professional respectful,24.448809999999998
3053,Ultimately up to the voters - you like they didn't know they could vote or something. #DenverDebate,ultimately up to the voters you like they didn't know they could vote or something #denverdebate,24.660026
3056,My timeline is still showing time in seconds as I scroll three pages down. This is insane. #DenverDebate,my timeline is still showing time in seconds as i scroll three pages down this is insane #denverdebate,10.842281
3057,Mitt Romney Soooo F.ckingg Fake  --  Juss Like These Sneaky Ass Bitches ... Smile In Ya Face But Talk Shit Behind Ya Back .,mitt romney soooo fckingg fake juss like these sneaky ass bitches smile in ya face but talk shit behind ya back,40.847730999999996
3058,RT @LovelyMrGray: mitt romney ain't pay no tax --  mitt romney ain't pay no tax. #kanye,mitt romney ain't pay no tax mitt romney ain't pay no tax #kanye,24.069153999999997
3059,Obama is more focused on our future --  which will be good for our children. What kind of lives do you guys want for your kids? #obama2012.,obama is more focused on our future which will be good for our children what kind of lives do you guys want for your kids #obama2012,15.518474000000001
3061,Mitt Romney says he's never paid less than 13% in taxes --  which I think is fair because only 13% of his money is in this country,mitt romney says he's never paid less than in taxes which i think is fair because only of his money is in this country,20.878094000000004
3062,Middle class Americans are already being dumped on with Obamacare taxes!!! #LibLies  #Mitt2012 #Debate2012,middle class americans are already being dumped on with obamacare taxes #liblies #mitt2012 #debate2012,22.010831
3065,romney's face while he's listening to obama's bullshit is absolutely priceless. he's trying so hard not to laugh. #RomneyRyan2012,romney's face while he's listening to obama's bullshit is absolutely priceless he's trying so hard not to laugh #romneyryan2012,21.544155
3066,RT @IAmSteveHarvey: Good night everyone ! I'm watching the #Debates ! Make sure you are registered to vote now!Go to http://t.co/o6e8b5sR !,good night everyone i'm watching the #debates make sure you are registered to vote nowgo to,26.983866000000003
3067,@C_Mitch812: Quit sweet talkin your ugly wife and start talkin your bullshit. This is serious business time #debates #stolentweet from me,quit sweet talkin your ugly wife and start talkin your bullshit this is serious business time #debates #stolentweet from me,29.811321
3070,Mitt Romney Would Make History --  if he just say  Fuck this Debate i don't wanna be President anymore.....And Walks Off Stage,mitt romney would make history if he just say fuck this debate i don't wanna be president anymoreand walks off stage,39.680453
3071,@NewGirlonFOX you guys are making fun of mitt romney ha ha tsk,you guys are making fun of mitt romney ha ha tsk,10.063441000000001
3075,I hope none of my followers get butthurt over my retweets and/or tweets tonight. Don't take it personally. I'm a democrat. #OBAMA,i hope none of my followers get butthurt over my retweets andor tweets tonight don't take it personally i'm a democrat #obama,21.241157
3077,First flatscreen? Get an LED --  yo. / @piersmorgan: President Obama's blue tie is severely strobing on my TV....first gaffe? #PMTdebate,first flatscreen get an led yo president obama's blue tie is severely strobing on my tvfirst gaffe #pmtdebate,30.068727
3078,@asesinada CRRRYING give me your weak --  your hungry --  your type B negative #MittRomney #debates,crrrying give me your weak your hungry your type b negative #mittromney #debates,18.681365
3079,Mitt Romney's voice even sounds like the voice of a liar lol. Hell no.,mitt romney's voice even sounds like the voice of a liar lol hell no,34.509822
3083,By Latin America --  you mean drug trade? What does Latin America have to offer? #PresidentialDebate,by latin america you mean drug trade what does latin america have to offer #presidentialdebate,18.774185
3084,RT @IamPatrickkelly: Too bad the people who need to watch the debate won't. Then the media will produce what they want everyone to hear  ...,too bad the people who need to watch the debate won't then the media will produce what they want everyone to hear,29.834526
3086,...if and when China cheats... HAHA! Don't shit where you eat --  Romney. #Debate #Obama2012,if and when china cheats haha don't shit where you eat romney #debate #obama2012,19.406284999999997
3089,Don't refuse to watch the #debates because you think you are decided on a particular candidate. #educatedvoters,don't refuse to watch the #debates because you think you are decided on a particular candidate #educatedvoters,15.161972
3090,President Obama's blue tie is severely strobing on my TV....first gaffe? #PMTdebate,president obama's blue tie is severely strobing on my tvfirst gaffe #pmtdebate,18.603589999999997
3092,#Knowledge RT @Rofflekris: I don't like none of the presidential candidates just there's one obviously lesser of 2 evils  #obama2012,#knowledge rt i don't like none of the presidential candidates just there's one obviously lesser of evils #obama2012,31.527446
3094,I Cant Believe Im Saying This But....Mitt Romney Sounds Kinda Smart,i cant believe im saying this butmitt romney sounds kinda smart,11.220614
3097,it's not even my liberal bias it's just an observation the president has a much better voice to listen to than mitt romney,it's not even my liberal bias it's just an observation the president has a much better voice to listen to than mitt romney,31.727155999999997
3098,Don't say #OBAMA just because everyone else saying it --  he's Black --  or because you tryna start a Trend..... Say it because you mean it,don't say #obama just because everyone else saying it he's black or because you tryna start a trend say it because you mean it,26.221573999999997
3100,A big A's win today now let's see this presidential debate #NObama,a big a's win today now let's see this presidential debate #nobama,24.636749000000002
3102,R-Money bout to open a can of whoop ass on this debate #NOBAMA,rmoney bout to open a can of whoop ass on this debate #nobama,17.004136
3103,So wait --  does Ryan debate Romney next to see whose budget wins? Do they flip a coin? How does that work? #Debate2012,so wait does ryan debate romney next to see whose budget wins do they flip a coin how does that work #debate2012,26.302945
3104,Romney think everybody rich & he only wanna do for those who rich. REMEMBER THAT. #TeamObama,romney think everybody rich he only wanna do for those who rich remember that #teamobama,15.455200999999999
3106,What is he talking about? I can't even remember what #Obama just said,what is he talking about i can't even remember what #obama just said,16.559257
3107,@RomneyResponse #MittRomney #PaulRyanVP #TeamRomney No how I can tell Obama is lying? His mouth is moving.,#mittromney #paulryanvp #teamromney no how i can tell obama is lying his mouth is moving,8.992322999999999
3110,He said double down on the top down. He did. I don't even ... #DenverDebate,he said double down on the top down he did i don't even #denverdebate,10.163025
3111,MITT ROMNEY WHO YOU TRYNA GET.BUCK WITH?! Got us fckkkkeddd up !,mitt romney who you tryna getbuck with got us fckkkkeddd up,8.726375999999998
3115,If Romney knowsw how to start a small business --  why hasn't he used his $ to do that in America and not the Caymans. #DebateDenver #debates,if romney knowsw how to start a small business why hasn't he used his to do that in america and not the caymans #debatedenver #debates,31.702014
3116,How --  how --  how --  how --  how --  how  That's the golden question of the night #DEBATES,how how how how how how that's the golden question of the night #debates,12.243763999999999
3117,RT @PatricSkywater: let's see mitt romney's views on rape after he gets a dick shoved up his ass,let's see mitt romney's views on rape after he gets a dick shoved up his ass,17.54225
3118,Why can't we just cut the bs and reelect the normal guy instead of the racist --  bully --  prejudice --  money hungry physco? #Obama2012,why can't we just cut the bs and reelect the normal guy instead of the racist bully prejudice money hungry physco #obama2012,23.889533
3119,RT @Obama2012: President Obama: Ive got a different view. I think weve got to invest in education and training.,president obama ive got a different view i think weve got to invest in education and training,30.579040000000006
3120,Lmfaoo I see most of the people on my TL are going off when Mitt Romney comes on,lmfaoo i see most of the people on my tl are going off when mitt romney comes on,13.127974999999998
3121,LOL...#mitt digs up and recycles McCain's 'Joe the Plumber'. Didn't work then. Won't work now. #debate,lol#mitt digs up and recycles mccain's joe the plumber didn't work then won't work now #debate,12.483912
3123,#Unfollow @mollyswaterloo: Who's watching Obama crush Romney without even speaking. Mitt opens his mouth and his brain --  disappears!,#unfollow who's watching obama crush romney without even speaking mitt opens his mouth and his brain disappears,9.110367
3125,Well of course he doesn't want to raise taxes for the rich because it would affect him! #Debates #asshat,well of course he doesn't want to raise taxes for the rich because it would affect him #debates #asshat,24.147501
3126,Seriously how the fuck can you vote for Romney -.- wake up people!! #presidentialdebate #mittRomneysucksass,seriously how the fuck can you vote for romney wake up people #presidentialdebate #mittromneysucksass,12.904309999999999
3129,Romney: energy independence --  trade in Latin America --  skills for kids --  reduce deficit --  champion business #presidentialdebate,romney energy independence trade in latin america skills for kids reduce deficit champion business #presidentialdebate,32.177006
3131,Mitt Romney freaks me out.. is it just me or does he always have a crazed look in his eye,mitt romney freaks me out is it just me or does he always have a crazed look in his eye,11.788730000000001
3134,@TheLimerickLane: I hate this question. How does one create jobs anyway? #debates there are ways!,i hate this question how does one create jobs anyway #debates there are ways,24.921182
3136,#Obama starts with #BlameGame and takes credit for increase of employed. Actually employers are the ones who increase employment not Gvmnt,#obama starts with #blamegame and takes credit for increase of employed actually employers are the ones who increase employment not gvmnt,9.739379
3138,They have four Ivy League degrees between them.  They could use one @hillsdale college degree. #tcot @hillsdale,they have four ivy league degrees between them they could use one college degree #tcot,10.874210999999999
3142,I just wanna slap the guy standing next to President Obama...#justsaying lol,i just wanna slap the guy standing next to president obama#justsaying lol,28.738824
3143,Did Romney just say the PRESIDENT was trying to cut taxes on the rich or did I hear that wrong? #debates,did romney just say the president was trying to cut taxes on the rich or did i hear that wrong #debates,44.30572
3145,I really don't care who wins the election --  as long as it's not Obama #NObama #Romney2012,i really don't care who wins the election as long as it's not obama #nobama #romney2012,11.603511999999998
3146,So a communist --  a muslim and an illegal alien walk into a bar. The bartender asks --  what will it be President Obama?,so a communist a muslim and an illegal alien walk into a bar the bartender asks what will it be president obama,14.208494
3147,Um --  didn't Obama already invest in energy of the future?  And all of the companies went bankrupt? #moreSolyndras  #DenverDebate,um didn't obama already invest in energy of the future and all of the companies went bankrupt #moresolyndras #denverdebate,22.152667
3149,President Obama is going to tear Mitt Romney a new one!! Romney is not prepared to play full court with a true baller!! Let's go!,president obama is going to tear mitt romney a new one romney is not prepared to play full court with a true baller let's go,28.103102000000003
3151,Romney really needs to work on his poker face...or get Botox.  Your contempt is showing Mitt,romney really needs to work on his poker faceor get botox your contempt is showing mitt,15.049721
3152,So how do you think they did on the first question? #Debate2012 #Election2012 #PDAmerica,so how do you think they did on the first question #debate2012 #election2012 #pdamerica,13.136274
3153,45% is an F --  BO! RT @politifact: We graded Obama on his education promises. 45% are Promise Kept so far. http://t.co/A03JBlmF #DenverDebate,is an f bo rt we graded obama on his education promises are promise kept so far #denverdebate,13.055964
3154,Obama: New sources of energy. Hope that doesn't mean what Harry Reid is doing in Nevada. Because that ain't workin'. #debates,obama new sources of energy hope that doesn't mean what harry reid is doing in nevada because that ain't workin #debates,22.912382
3156,Romney tryna get smart with Obama... Obama aint tryna here Mitt bullshit. He aint havin it,romney tryna get smart with obama obama aint tryna here mitt bullshit he aint havin it,16.665011
3158,Why is Mitt Romney repeating the same shit from his commercials....,why is mitt romney repeating the same shit from his commercials,6.100446
3160,Lets get to gettin! How big of a cluster fuck will this be? #PresidentialDebate,lets get to gettin how big of a cluster fuck will this be #presidentialdebate,15.394955000000001
3166,Mitt Romney reminds me of this asshole who is in all of my college classes. I want to slice that guy in the throat so,mitt romney reminds me of this asshole who is in all of my college classes i want to slice that guy in the throat so,12.423110999999999
3170,Obama will reduce the deficit? How about his four years? Mulligan! #tcot #debate,obama will reduce the deficit how about his four years mulligan #tcot #debate,15.324307000000001
3172,I just can't take anything Mitt Romney says seriously. Even when he's looking straight into the camera.,i just can't take anything mitt romney says seriously even when he's looking straight into the camera,23.661466
3174,#debates lets hope they dont hide behind politeness america cant afford it,#debates lets hope they dont hide behind politeness america cant afford it,21.503444000000002
3175,Here we go! He's already lying LOL that didn't take long #nobama,here we go he's already lying lol that didn't take long #nobama,18.158903
3180,However --  Mitt Romney talking about energy independence and better schools? That's something I like... #debate2012,however mitt romney talking about energy independence and better schools that's something i like #debate2012,31.940905
3181,PRESIDENT OBAMA ! He's so chill while mitt looks like an idiot. #Debate,president obama he's so chill while mitt looks like an idiot #debate,33.465922
3185,I don't know I feel like Romney and Obama both just said pretty much the same thing #denverdebate,i don't know i feel like romney and obama both just said pretty much the same thing #denverdebate,37.021156000000005
3187,It's not that I want Obama to be president because he's black --  it's because he's trying to better our country & education <3,it's not that i want obama to be president because he's black it's because he's trying to better our country education,26.41873
3189,If you can't remember anything while you're in the booth about to vote --  Just remember.. Mitt Romney can't dunk. lol,if you can't remember anything while you're in the booth about to vote just remember mitt romney can't dunk lol,18.683306
3190,Also --  these split screens crack me up getting to see expressions when the opponent is talking. #obama2012,also these split screens crack me up getting to see expressions when the opponent is talking #obama2012,15.180526000000002
3192,Yup! RT @clueless_chriis: All you #TeamObama just want him to win so he can free Lil Boosie & keep y'all Food Stamps lol .,yup rt all you #teamobama just want him to win so he can free lil boosie keep y'all food stamps lol,27.486887000000003
3195,I feel like Romney was just tryin to talk shit to President Obama while smiling,i feel like romney was just tryin to talk shit to president obama while smiling,39.468982
3196,20 years ago --  I became the luckiest man on earth --  because Michelle agreed to marry me. ~Barack Obama #Debates,years ago i became the luckiest man on earth because michelle agreed to marry me barack obama #debates,22.285967999999997
3197,mitt romney you're not gonna win-____- sit down & learn from the man obama.,mitt romney you're not gonna win sit down learn from the man obama,8.539999
3199,He didn't? Clearly it's a body double. RT @livingartist I was expecting Mitt to burst into flames when he touched a black person. #debates,he didn't clearly it's a body double rt i was expecting mitt to burst into flames when he touched a black person #debates,15.590651
3200,Uh --  the most sound President has Obama has uttered during this debate @MittRomney,uh the most sound president has obama has uttered during this debate,21.612259
3202,boost energy production --  wind and biofuels good...Airlines should be running on biofuels.  #uppers #debates,boost energy production wind and biofuels goodairlines should be running on biofuels #uppers #debates,20.82025
3203,People think of #Romney as a villain --  because he was raised with money... Yeah --  wed NEVER want to elect a guy who knows how to handle it.,people think of #romney as a villain because he was raised with money yeah wed never want to elect a guy who knows how to handle it,23.341793000000003
3204,Yall not gon be #TeamObama when he take away yall food stamps..,yall not gon be #teamobama when he take away yall food stamps,11.168147999999999
3205,Obama keeps stressing on where he and Romney agree. Interesting tactic. And he just attacked military spending! #DenverDebate,obama keeps stressing on where he and romney agree interesting tactic and he just attacked military spending #denverdebate,17.926019
3206,Anxious to get the #debates underway. Eager to see what topics make there way into the discussions,anxious to get the #debates underway eager to see what topics make there way into the discussions,25.398145000000003
3207,Mitt Romney is looking at Obama with sympathetic contempt. Kinda as if Obama were part of the 47% #debate #FB,mitt romney is looking at obama with sympathetic contempt kinda as if obama were part of the #debate #fb,11.133218999999999
3208,Only watching this debate cause mitt Romney is a smoke show,only watching this debate cause mitt romney is a smoke show,14.364880000000001
3210,All I can think as I look at Mitt Romney is BOBBY NEWPORT'S. NEVER HAD A REAL JOB. IN HIS LIFE. #debates,all i can think as i look at mitt romney is bobby newport's never had a real job in his life #debates,21.359841000000003
3211,Personally I feel that both the candidates pretty much suck. I'd go #Romney but only because he's Republican.,personally i feel that both the candidates pretty much suck i'd go #romney but only because he's republican,13.231246
3212,Obama is such a liar. You've had four years to do what you just said and haven't even came close to fulfilling that answer. #Nobama,obama is such a liar you've had four years to do what you just said and haven't even came close to fulfilling that answer #nobama,23.539179999999998
3216,Politics as usual RT @KRocc_: The same applies for Barack RT @theyloveCash: Everything Mitt Romney says sounds like... bullshit,politics as usual rt the same applies for barack rt everything mitt romney says sounds like bullshit,27.65463
3217,Both the President and Mitt Romney suck --  so either way were screwed.,both the president and mitt romney suck so either way were screwed,13.729141
3219,Romney --  more trade with latin america will make us poorer. Please stay out #debates,romney more trade with latin america will make us poorer please stay out #debates,29.917575
3220,Have to say: they are both very handsome men. And LOVE Jim Leher #debates,have to say they are both very handsome men and love jim leher #debates,16.598309
3222,Watching the debate with my parents who are big republicans. This should be fun. Wine --  please! #Debates,watching the debate with my parents who are big republicans this should be fun wine please #debates,27.856773000000004
